customer_id,signup_date,plan,mrr,churn_date,is_active
19680,2022-05-01,Plus,19.99,,True
19681,2022-04-01,Basic,9.99,2022-04-01,False
19682,2021-03-01,Basic,9.99,2021-10-01,False
19683,2021-08-01,Pro,39.99,2022-02-01,False
19684,2021-12-01,Basic,9.99,2022-09-01,False
19685,2022-02-01,Basic,9.99,2022-02-01,False
19686,2021-02-01,Basic,9.99,2021-08-01,False
19687,2022-08-01,Plus,19.99,2024-08-01,False
19688,2021-06-01,Basic,9.99,2021-07-01,False
19689,2024-06-01,Basic,9.99,2025-02-01,False
19690,2021-10-01,Basic,9.99,,True
19691,2023-10-01,Basic,9.99,2026-01-01,False
19692,2022-02-01,Basic,9.99,2022-08-01,False
19693,2021-07-01,Basic,9.99,2023-11-01,False
19694,2021-04-01,Plus,19.99,2022-07-01,False
19695,2021-10-01,Basic,9.99,2022-10-01,False
19696,2022-09-01,Basic,9.99,2023-09-01,False
19697,2024-12-01,Plus,19.99,,True
19698,2023-02-01,Basic,9.99,2024-06-01,False
19699,2021-04-01,Basic,9.99,2022-08-01,False
19700,2023-06-01,Plus,19.99,,True
19701,2022-03-01,Basic,9.99,2022-06-01,False
19702,2023-02-01,Plus,19.99,2024-06-01,False
19703,2021-03-01,Plus,19.99,2024-05-01,False
19704,2021-04-01,Pro,39.99,,True
19705,2021-08-01,Pro,39.99,2021-12-01,False
19706,2021-10-01,Pro,39.99,2021-11-01,False
19707,2021-09-01,Basic,9.99,2021-11-01,False
19708,2021-12-01,Basic,9.99,2022-11-01,False
19709,2021-10-01,Pro,39.99,2022-04-01,False
19710,2022-05-01,Plus,19.99,2023-01-01,False
19711,2022-03-01,Plus,19.99,2023-03-01,False
19712,2022-10-01,Basic,9.99,2024-01-01,False
19713,2021-04-01,Basic,9.99,2021-05-01,False
19714,2022-11-01,Basic,9.99,2023-07-01,False
19715,2021-10-01,Basic,9.99,2022-07-01,False
19716,2022-09-01,Basic,9.99,2026-01-01,False
19717,2021-05-01,Basic,9.99,2021-08-01,False
19718,2021-04-01,Basic,9.99,,True
19719,2021-04-01,Pro,39.99,2023-10-01,False
19720,2021-09-01,Basic,9.99,,True
19721,2021-02-01,Plus,19.99,,True
19722,2021-10-01,Basic,9.99,2024-05-01,False
19723,2021-06-01,Plus,19.99,,True
19724,2021-12-01,Basic,9.99,2022-05-01,False
19725,2022-11-01,Basic,9.99,2023-06-01,False
19726,2021-07-01,Pro,39.99,,True
19727,2021-12-01,Basic,9.99,2022-03-01,False
19728,2021-08-01,Basic,9.99,2022-03-01,False
19729,2021-06-01,Plus,19.99,2024-11-01,False
19730,2022-01-01,Plus,19.99,2023-01-01,False
19731,2021-02-01,Plus,19.99,2022-01-01,False
19732,2021-06-01,Basic,9.99,2021-10-01,False
19733,2021-02-01,Basic,9.99,2021-06-01,False
19734,2021-12-01,Basic,9.99,2023-02-01,False
19735,2021-04-01,Basic,9.99,2021-07-01,False
19736,2021-03-01,Pro,39.99,,True
19737,2023-09-01,Basic,9.99,,True
19738,2021-04-01,Basic,9.99,2021-05-01,False
19739,2021-06-01,Basic,9.99,2021-10-01,False
19740,2021-04-01,Basic,9.99,2021-04-01,False
19741,2022-03-01,Pro,39.99,,True
19742,2023-03-01,Basic,9.99,2023-11-01,False
19743,2021-10-01,Plus,19.99,2023-11-01,False
19744,2021-06-01,Plus,19.99,,True
19745,2021-07-01,Basic,9.99,2021-12-01,False
19746,2021-02-01,Plus,19.99,2021-08-01,False
19747,2023-09-01,Basic,9.99,2024-05-01,False
19748,2021-02-01,Basic,9.99,2021-09-01,False
19749,2021-02-01,Basic,9.99,2024-01-01,False
19750,2022-08-01,Pro,39.99,2025-01-01,False
19751,2022-08-01,Basic,9.99,2022-09-01,False
19752,2021-10-01,Basic,9.99,2021-10-01,False
19753,2022-11-01,Basic,9.99,,True
19754,2021-05-01,Basic,9.99,2021-06-01,False
19755,2021-11-01,Basic,9.99,2022-03-01,False
19756,2022-05-01,Pro,39.99,,True
19757,2022-02-01,Pro,39.99,,True
19758,2022-06-01,Basic,9.99,2026-04-01,False
19759,2022-06-01,Basic,9.99,2025-06-01,False
19760,2021-03-01,Plus,19.99,2022-05-01,False
19761,2021-04-01,Basic,9.99,2022-07-01,False
19762,2021-08-01,Plus,19.99,2022-07-01,False
19763,2021-03-01,Pro,39.99,,True
19764,2022-02-01,Plus,19.99,2022-05-01,False
19765,2021-12-01,Plus,19.99,2022-01-01,False
19766,2022-02-01,Basic,9.99,2023-06-01,False
19767,2021-06-01,Basic,9.99,,True
19768,2021-02-01,Basic,9.99,2023-12-01,False
19769,2022-07-01,Basic,9.99,2023-01-01,False
19770,2021-11-01,Plus,19.99,2022-03-01,False
19771,2021-02-01,Plus,19.99,2024-09-01,False
19772,2021-03-01,Plus,19.99,2022-07-01,False
19773,2021-04-01,Basic,9.99,2023-02-01,False
19774,2025-11-01,Plus,19.99,,True
19775,2021-08-01,Basic,9.99,2021-08-01,False
19776,2021-07-01,Plus,19.99,,True
19777,2023-01-01,Plus,19.99,2023-09-01,False
19778,2021-04-01,Basic,9.99,2023-07-01,False
19779,2021-06-01,Plus,19.99,2021-06-01,False
19780,2022-03-01,Plus,19.99,2023-06-01,False
19781,2025-10-01,Basic,9.99,,True
19782,2025-04-01,Pro,39.99,,True
19783,2025-04-01,Basic,9.99,,True
19784,2021-02-01,Plus,19.99,2026-03-01,False
19785,2021-07-01,Plus,19.99,2021-09-01,False
19786,2022-01-01,Basic,9.99,,True
19787,2021-07-01,Pro,39.99,2022-01-01,False
19788,2021-09-01,Basic,9.99,2022-08-01,False
19789,2022-07-01,Plus,19.99,2023-05-01,False
19790,2021-02-01,Basic,9.99,2021-08-01,False
19791,2021-05-01,Basic,9.99,2022-01-01,False
19792,2024-01-01,Basic,9.99,,True
19793,2022-05-01,Plus,19.99,2023-07-01,False
19794,2022-02-01,Basic,9.99,2022-05-01,False
19795,2022-04-01,Basic,9.99,,True
19796,2026-05-01,Pro,39.99,,True
19797,2021-05-01,Plus,19.99,2023-03-01,False
19798,2021-10-01,Basic,9.99,2022-11-01,False
19799,2021-06-01,Basic,9.99,2025-10-01,False
19800,2021-05-01,Basic,9.99,2022-02-01,False
19801,2021-04-01,Basic,9.99,2022-07-01,False
19802,2022-11-01,Basic,9.99,2022-12-01,False
19803,2022-12-01,Basic,9.99,2026-03-01,False
19804,2023-07-01,Plus,19.99,2024-01-01,False
19805,2022-03-01,Basic,9.99,2022-04-01,False
19806,2021-09-01,Pro,39.99,2023-05-01,False
19807,2022-01-01,Pro,39.99,2022-09-01,False
19808,2022-01-01,Plus,19.99,2023-07-01,False
19809,2021-05-01,Pro,39.99,2021-07-01,False
19810,2022-04-01,Basic,9.99,,True
19811,2022-06-01,Basic,9.99,2023-01-01,False
19812,2021-08-01,Plus,19.99,,True
19813,2021-03-01,Plus,19.99,,True
19814,2021-08-01,Pro,39.99,,True
19815,2021-08-01,Basic,9.99,2021-11-01,False
19816,2022-05-01,Basic,9.99,2025-12-01,False
19817,2021-04-01,Plus,19.99,2025-03-01,False
19818,2024-09-01,Basic,9.99,2025-01-01,False
19819,2022-05-01,Basic,9.99,2022-10-01,False
19820,2021-08-01,Basic,9.99,2021-08-01,False
19821,2023-03-01,Basic,9.99,,True
19822,2021-05-01,Basic,9.99,2021-07-01,False
19823,2024-04-01,Plus,19.99,2025-06-01,False
19824,2021-02-01,Plus,19.99,2021-05-01,False
19825,2021-03-01,Basic,9.99,,True
19826,2024-03-01,Plus,19.99,2025-06-01,False
19827,2021-05-01,Basic,9.99,2021-11-01,False
19828,2022-05-01,Pro,39.99,,True
19829,2021-04-01,Basic,9.99,2022-07-01,False
19830,2022-06-01,Plus,19.99,2022-08-01,False
19831,2022-03-01,Plus,19.99,2026-04-01,False
19832,2022-12-01,Basic,9.99,2025-12-01,False
19833,2021-02-01,Basic,9.99,2023-03-01,False
19834,2022-06-01,Plus,19.99,,True
19835,2022-01-01,Basic,9.99,2025-05-01,False
19836,2024-04-01,Basic,9.99,,True
19837,2022-10-01,Pro,39.99,,True
19838,2021-02-01,Basic,9.99,2021-10-01,False
19839,2022-02-01,Basic,9.99,,True
19840,2021-02-01,Basic,9.99,2021-10-01,False
19841,2021-04-01,Basic,9.99,2023-07-01,False
19842,2021-09-01,Plus,19.99,2025-12-01,False
19843,2022-10-01,Basic,9.99,2024-04-01,False
19844,2021-04-01,Plus,19.99,2021-12-01,False
19845,2021-04-01,Basic,9.99,2021-07-01,False
19846,2021-10-01,Plus,19.99,2022-11-01,False
19847,2021-05-01,Plus,19.99,,True
19848,2023-05-01,Plus,19.99,2023-07-01,False
19849,2023-07-01,Pro,39.99,,True
19850,2022-03-01,Basic,9.99,2022-12-01,False
19851,2021-05-01,Basic,9.99,,True
19852,2021-12-01,Basic,9.99,2023-02-01,False
19853,2021-12-01,Basic,9.99,2022-06-01,False
19854,2022-01-01,Basic,9.99,2022-12-01,False
19855,2023-04-01,Pro,39.99,,True
19856,2022-08-01,Basic,9.99,,True
19857,2021-02-01,Pro,39.99,,True
19858,2021-09-01,Basic,9.99,2021-12-01,False
19859,2024-01-01,Plus,19.99,2025-06-01,False
19860,2021-12-01,Plus,19.99,,True
19861,2022-01-01,Plus,19.99,,True
19862,2023-01-01,Plus,19.99,,True
19863,2021-02-01,Basic,9.99,,True
19864,2022-09-01,Plus,19.99,2023-05-01,False
19865,2021-07-01,Basic,9.99,2021-10-01,False
19866,2022-02-01,Basic,9.99,2022-05-01,False
19867,2022-06-01,Basic,9.99,2024-05-01,False
19868,2022-10-01,Plus,19.99,2022-12-01,False
19869,2021-08-01,Basic,9.99,2021-12-01,False
19870,2022-03-01,Pro,39.99,2023-05-01,False
19871,2021-08-01,Pro,39.99,,True
19872,2021-03-01,Plus,19.99,2022-12-01,False
19873,2021-04-01,Pro,39.99,,True
19874,2023-03-01,Plus,19.99,2023-09-01,False
19875,2022-02-01,Pro,39.99,,True
19876,2021-04-01,Basic,9.99,2022-09-01,False
19877,2021-04-01,Plus,19.99,2021-08-01,False
19878,2022-10-01,Basic,9.99,2023-09-01,False
19879,2021-04-01,Basic,9.99,2022-07-01,False
19880,2021-08-01,Plus,19.99,2023-07-01,False
19881,2024-01-01,Plus,19.99,,True
19882,2021-08-01,Plus,19.99,2024-07-01,False
19883,2021-05-01,Pro,39.99,2026-01-01,False
19884,2021-04-01,Basic,9.99,2023-12-01,False
19885,2023-11-01,Pro,39.99,,True
19886,2021-04-01,Basic,9.99,2024-06-01,False
19887,2021-07-01,Basic,9.99,2023-08-01,False
19888,2021-02-01,Plus,19.99,2021-08-01,False
19889,2021-09-01,Pro,39.99,2021-09-01,False
19890,2021-02-01,Basic,9.99,,True
19891,2021-02-01,Basic,9.99,,True
19892,2022-10-01,Pro,39.99,,True
19893,2021-12-01,Basic,9.99,2025-07-01,False
19894,2021-06-01,Basic,9.99,2021-10-01,False
19895,2022-01-01,Plus,19.99,2022-04-01,False
19896,2021-10-01,Basic,9.99,2021-12-01,False
19897,2023-05-01,Pro,39.99,,True
19898,2022-03-01,Pro,39.99,2022-03-01,False
19899,2021-10-01,Basic,9.99,2022-03-01,False
19900,2021-02-01,Basic,9.99,2022-07-01,False
19901,2021-06-01,Plus,19.99,2021-09-01,False
19902,2026-05-01,Plus,19.99,,True
19903,2021-02-01,Plus,19.99,2022-01-01,False
19904,2021-04-01,Basic,9.99,2023-11-01,False
19905,2021-11-01,Basic,9.99,2022-04-01,False
19906,2023-03-01,Plus,19.99,2023-07-01,False
19907,2022-02-01,Plus,19.99,,True
19908,2021-08-01,Plus,19.99,2022-02-01,False
19909,2023-03-01,Plus,19.99,,True
19910,2022-03-01,Basic,9.99,2023-07-01,False
19911,2024-02-01,Basic,9.99,2026-02-01,False
19912,2021-04-01,Plus,19.99,2025-10-01,False
19913,2021-03-01,Plus,19.99,2023-03-01,False
19914,2022-08-01,Basic,9.99,2022-08-01,False
19915,2021-07-01,Basic,9.99,2022-07-01,False
19916,2021-06-01,Basic,9.99,,True
19917,2021-10-01,Plus,19.99,,True
19918,2021-11-01,Basic,9.99,2022-12-01,False
19919,2021-09-01,Plus,19.99,2023-03-01,False
19920,2022-01-01,Plus,19.99,,True
19921,2021-02-01,Basic,9.99,2025-03-01,False
19922,2021-03-01,Plus,19.99,,True
19923,2023-05-01,Pro,39.99,,True
19924,2022-01-01,Basic,9.99,2022-12-01,False
19925,2021-08-01,Pro,39.99,2022-06-01,False
19926,2021-03-01,Basic,9.99,2025-12-01,False
19927,2022-02-01,Basic,9.99,,True
19928,2021-02-01,Plus,19.99,2021-09-01,False
19929,2021-02-01,Pro,39.99,2025-11-01,False
19930,2021-05-01,Plus,19.99,2025-12-01,False
19931,2021-03-01,Basic,9.99,2024-10-01,False
19932,2021-12-01,Plus,19.99,2024-09-01,False
19933,2024-03-01,Basic,9.99,2024-04-01,False
19934,2021-02-01,Plus,19.99,2021-02-01,False
19935,2023-09-01,Pro,39.99,,True
19936,2021-10-01,Basic,9.99,2023-02-01,False
19937,2022-01-01,Plus,19.99,2024-05-01,False
19938,2023-10-01,Plus,19.99,2024-08-01,False
19939,2021-04-01,Plus,19.99,2024-07-01,False
19940,2022-12-01,Plus,19.99,,True
19941,2024-07-01,Basic,9.99,,True
19942,2021-06-01,Plus,19.99,,True
19943,2021-10-01,Plus,19.99,,True
19944,2021-10-01,Basic,9.99,2022-01-01,False
19945,2022-02-01,Basic,9.99,2024-03-01,False
19946,2021-05-01,Basic,9.99,2021-10-01,False
19947,2021-03-01,Basic,9.99,2021-07-01,False
19948,2021-07-01,Basic,9.99,,True
19949,2021-04-01,Basic,9.99,2022-08-01,False
19950,2022-04-01,Basic,9.99,2022-07-01,False
19951,2022-03-01,Basic,9.99,,True
19952,2021-12-01,Basic,9.99,2023-12-01,False
19953,2022-03-01,Basic,9.99,2022-06-01,False
19954,2023-04-01,Basic,9.99,,True
19955,2022-06-01,Pro,39.99,,True
19956,2021-10-01,Plus,19.99,2024-02-01,False
19957,2024-04-01,Pro,39.99,,True
19958,2022-10-01,Plus,19.99,,True
19959,2026-05-01,Basic,9.99,,True
19960,2022-05-01,Plus,19.99,2026-03-01,False
19961,2021-04-01,Basic,9.99,2021-04-01,False
19962,2021-03-01,Plus,19.99,2024-02-01,False
19963,2021-05-01,Plus,19.99,2021-05-01,False
19964,2021-06-01,Basic,9.99,2023-09-01,False
19965,2021-10-01,Basic,9.99,2022-02-01,False
19966,2021-07-01,Plus,19.99,,True
19967,2021-12-01,Pro,39.99,2025-07-01,False
19968,2022-04-01,Pro,39.99,2022-11-01,False
19969,2022-10-01,Plus,19.99,,True
19970,2021-10-01,Basic,9.99,2024-07-01,False
19971,2021-11-01,Plus,19.99,,True
19972,2021-12-01,Basic,9.99,2022-07-01,False
19973,2022-01-01,Basic,9.99,2026-06-01,False
19974,2021-04-01,Basic,9.99,2021-04-01,False
19975,2022-05-01,Basic,9.99,2022-07-01,False
19976,2023-12-01,Plus,19.99,2025-11-01,False
19977,2021-11-01,Basic,9.99,2022-05-01,False
19978,2021-10-01,Basic,9.99,,True
19979,2022-04-01,Basic,9.99,2022-11-01,False
19980,2021-04-01,Plus,19.99,2021-05-01,False
19981,2021-10-01,Basic,9.99,2021-11-01,False
19982,2021-11-01,Plus,19.99,,True
19983,2022-08-01,Basic,9.99,2023-07-01,False
19984,2021-02-01,Pro,39.99,,True
19985,2021-10-01,Plus,19.99,,True
19986,2021-10-01,Basic,9.99,2021-12-01,False
19987,2021-12-01,Basic,9.99,2022-01-01,False
19988,2021-02-01,Plus,19.99,2022-04-01,False
19989,2021-05-01,Plus,19.99,,True
19990,2022-06-01,Plus,19.99,,True
19991,2022-03-01,Plus,19.99,2023-04-01,False
19992,2021-07-01,Plus,19.99,,True
19993,2021-03-01,Basic,9.99,2023-02-01,False
19994,2021-04-01,Plus,19.99,2021-09-01,False
19995,2021-10-01,Plus,19.99,2025-12-01,False
19996,2022-08-01,Plus,19.99,2022-08-01,False
19997,2021-06-01,Plus,19.99,,True
19998,2021-08-01,Basic,9.99,2021-12-01,False
19999,2021-05-01,Plus,19.99,2025-01-01,False
20000,2021-02-01,Basic,9.99,2022-12-01,False
20001,2021-07-01,Basic,9.99,2023-03-01,False
20002,2021-09-01,Basic,9.99,2021-11-01,False
20003,2022-01-01,Pro,39.99,2022-05-01,False
20004,2021-08-01,Basic,9.99,2022-07-01,False
20005,2021-09-01,Basic,9.99,2021-11-01,False
20006,2026-04-01,Basic,9.99,,True
20007,2022-12-01,Plus,19.99,2023-02-01,False
20008,2022-02-01,Plus,19.99,2023-08-01,False
20009,2022-11-01,Pro,39.99,,True
20010,2022-05-01,Plus,19.99,2023-07-01,False
20011,2021-05-01,Plus,19.99,2021-07-01,False
20012,2021-07-01,Plus,19.99,,True
20013,2022-09-01,Basic,9.99,2023-05-01,False
20014,2021-10-01,Basic,9.99,2023-06-01,False
20015,2021-05-01,Basic,9.99,2021-06-01,False
20016,2021-04-01,Basic,9.99,2021-04-01,False
20017,2023-07-01,Plus,19.99,,True
20018,2021-09-01,Basic,9.99,2022-06-01,False
20019,2022-05-01,Basic,9.99,2022-05-01,False
20020,2021-09-01,Basic,9.99,2021-10-01,False
20021,2022-01-01,Basic,9.99,2022-08-01,False
20022,2022-01-01,Pro,39.99,2022-07-01,False
20023,2021-03-01,Basic,9.99,2021-11-01,False
20024,2021-06-01,Plus,19.99,2021-09-01,False
20025,2021-06-01,Basic,9.99,2025-04-01,False
20026,2021-10-01,Basic,9.99,2023-01-01,False
20027,2021-03-01,Plus,19.99,2023-08-01,False
20028,2021-04-01,Pro,39.99,,True
20029,2021-05-01,Basic,9.99,2023-04-01,False
20030,2021-07-01,Plus,19.99,2023-06-01,False
20031,2021-11-01,Basic,9.99,2024-03-01,False
20032,2021-04-01,Pro,39.99,2022-09-01,False
20033,2021-05-01,Plus,19.99,2023-04-01,False
20034,2021-06-01,Basic,9.99,2022-08-01,False
20035,2021-02-01,Basic,9.99,2022-09-01,False
20036,2021-09-01,Plus,19.99,2021-09-01,False
20037,2022-04-01,Basic,9.99,2022-08-01,False
20038,2022-09-01,Basic,9.99,2025-08-01,False
20039,2022-05-01,Pro,39.99,2022-08-01,False
20040,2021-03-01,Basic,9.99,2022-05-01,False
20041,2021-05-01,Basic,9.99,2022-10-01,False
20042,2021-11-01,Basic,9.99,2022-02-01,False
20043,2021-12-01,Basic,9.99,,True
20044,2021-11-01,Pro,39.99,2026-05-01,False
20045,2021-02-01,Basic,9.99,2022-01-01,False
20046,2021-05-01,Plus,19.99,,True
20047,2021-03-01,Pro,39.99,2021-03-01,False
20048,2021-12-01,Plus,19.99,,True
20049,2023-02-01,Pro,39.99,,True
20050,2022-08-01,Basic,9.99,2022-09-01,False
20051,2021-02-01,Plus,19.99,2021-05-01,False
20052,2021-09-01,Pro,39.99,,True
20053,2021-04-01,Basic,9.99,,True
20054,2021-06-01,Basic,9.99,2023-04-01,False
20055,2024-02-01,Basic,9.99,2026-03-01,False
20056,2022-02-01,Basic,9.99,2025-06-01,False
20057,2021-05-01,Pro,39.99,2024-06-01,False
20058,2021-02-01,Basic,9.99,2024-05-01,False
20059,2022-02-01,Plus,19.99,2024-12-01,False
20060,2021-03-01,Basic,9.99,2021-03-01,False
20061,2021-04-01,Basic,9.99,2021-07-01,False
20062,2022-08-01,Basic,9.99,2023-12-01,False
20063,2021-09-01,Plus,19.99,2021-12-01,False
20064,2022-04-01,Plus,19.99,2022-10-01,False
20065,2021-09-01,Basic,9.99,2022-04-01,False
20066,2021-05-01,Plus,19.99,2022-01-01,False
20067,2021-07-01,Plus,19.99,,True
20068,2021-07-01,Plus,19.99,2022-03-01,False
20069,2021-08-01,Plus,19.99,2021-11-01,False
20070,2021-04-01,Basic,9.99,2021-12-01,False
20071,2024-05-01,Pro,39.99,2026-06-01,False
20072,2021-10-01,Plus,19.99,,True
20073,2021-04-01,Plus,19.99,2021-07-01,False
20074,2022-03-01,Plus,19.99,,True
20075,2021-05-01,Basic,9.99,2021-12-01,False
20076,2021-09-01,Pro,39.99,,True
20077,2024-09-01,Plus,19.99,,True
20078,2022-03-01,Plus,19.99,,True
20079,2021-02-01,Plus,19.99,2023-03-01,False
20080,2021-04-01,Basic,9.99,2021-11-01,False
20081,2021-03-01,Basic,9.99,2024-04-01,False
20082,2022-03-01,Basic,9.99,2022-06-01,False
20083,2021-04-01,Pro,39.99,2025-09-01,False
20084,2022-11-01,Basic,9.99,2023-01-01,False
20085,2021-08-01,Basic,9.99,2022-08-01,False
20086,2021-05-01,Pro,39.99,,True
20087,2021-02-01,Plus,19.99,2021-07-01,False
20088,2021-02-01,Plus,19.99,2024-04-01,False
20089,2024-04-01,Plus,19.99,,True
20090,2021-03-01,Basic,9.99,2021-03-01,False
20091,2021-07-01,Pro,39.99,,True
20092,2021-02-01,Plus,19.99,,True
20093,2021-02-01,Basic,9.99,2021-12-01,False
20094,2021-03-01,Basic,9.99,2024-11-01,False
20095,2021-04-01,Pro,39.99,,True
20096,2021-06-01,Basic,9.99,2022-09-01,False
20097,2021-02-01,Plus,19.99,2021-07-01,False
20098,2021-09-01,Basic,9.99,2022-02-01,False
20099,2021-02-01,Basic,9.99,,True
20100,2022-05-01,Basic,9.99,2022-05-01,False
20101,2025-10-01,Basic,9.99,,True
20102,2022-01-01,Plus,19.99,2022-10-01,False
20103,2022-02-01,Basic,9.99,2023-03-01,False
20104,2024-01-01,Plus,19.99,2024-06-01,False
20105,2024-04-01,Pro,39.99,,True
20106,2021-05-01,Pro,39.99,,True
20107,2022-12-01,Plus,19.99,2023-08-01,False
20108,2021-04-01,Basic,9.99,,True
20109,2022-05-01,Basic,9.99,2022-10-01,False
20110,2021-02-01,Basic,9.99,2021-02-01,False
20111,2022-07-01,Plus,19.99,2023-02-01,False
20112,2021-02-01,Basic,9.99,2024-12-01,False
20113,2022-03-01,Basic,9.99,2025-06-01,False
20114,2022-02-01,Plus,19.99,2026-06-01,False
20115,2021-07-01,Pro,39.99,2021-11-01,False
20116,2021-07-01,Plus,19.99,,True
20117,2021-05-01,Plus,19.99,2022-02-01,False
20118,2021-08-01,Plus,19.99,2022-11-01,False
20119,2021-12-01,Plus,19.99,,True
20120,2021-04-01,Basic,9.99,2021-12-01,False
20121,2021-03-01,Basic,9.99,2021-08-01,False
20122,2023-09-01,Basic,9.99,2024-01-01,False
20123,2022-02-01,Basic,9.99,2022-11-01,False
20124,2022-04-01,Basic,9.99,2024-01-01,False
20125,2021-12-01,Plus,19.99,2023-10-01,False
20126,2021-06-01,Basic,9.99,2024-03-01,False
20127,2022-06-01,Basic,9.99,2022-07-01,False
20128,2021-03-01,Basic,9.99,2024-09-01,False
20129,2022-04-01,Basic,9.99,2025-09-01,False
20130,2023-01-01,Plus,19.99,2025-09-01,False
20131,2021-12-01,Plus,19.99,,True
20132,2021-05-01,Basic,9.99,,True
20133,2022-04-01,Plus,19.99,,True
20134,2022-06-01,Basic,9.99,2022-06-01,False
20135,2021-02-01,Basic,9.99,2022-09-01,False
20136,2021-05-01,Plus,19.99,2025-08-01,False
20137,2022-06-01,Basic,9.99,2022-06-01,False
20138,2022-04-01,Basic,9.99,2022-08-01,False
20139,2022-02-01,Basic,9.99,2023-05-01,False
20140,2021-02-01,Plus,19.99,2025-07-01,False
20141,2022-04-01,Basic,9.99,2024-12-01,False
20142,2021-12-01,Plus,19.99,,True
20143,2021-08-01,Pro,39.99,2023-08-01,False
20144,2021-06-01,Pro,39.99,,True
20145,2021-04-01,Plus,19.99,,True
20146,2022-05-01,Pro,39.99,,True
20147,2022-09-01,Plus,19.99,2024-09-01,False
20148,2021-12-01,Basic,9.99,,True
20149,2021-02-01,Basic,9.99,2021-05-01,False
20150,2022-04-01,Basic,9.99,2023-06-01,False
20151,2021-02-01,Basic,9.99,,True
20152,2021-03-01,Basic,9.99,2021-11-01,False
20153,2021-08-01,Plus,19.99,,True
20154,2021-09-01,Pro,39.99,,True
20155,2021-08-01,Basic,9.99,2021-09-01,False
20156,2021-05-01,Basic,9.99,2021-06-01,False
20157,2021-03-01,Basic,9.99,2022-01-01,False
20158,2023-10-01,Basic,9.99,2023-10-01,False
20159,2021-07-01,Basic,9.99,2023-03-01,False
20160,2021-08-01,Plus,19.99,2022-12-01,False
20161,2025-03-01,Pro,39.99,,True
20162,2021-05-01,Plus,19.99,2023-12-01,False
20163,2021-06-01,Plus,19.99,2021-07-01,False
20164,2024-03-01,Basic,9.99,,True
20165,2022-05-01,Pro,39.99,,True
20166,2022-01-01,Basic,9.99,2022-08-01,False
20167,2022-09-01,Pro,39.99,,True
20168,2021-08-01,Basic,9.99,2022-04-01,False
20169,2021-05-01,Basic,9.99,,True
20170,2024-03-01,Pro,39.99,,True
20171,2021-09-01,Basic,9.99,,True
20172,2022-03-01,Plus,19.99,2024-09-01,False
20173,2021-02-01,Plus,19.99,,True
20174,2022-12-01,Basic,9.99,2023-01-01,False
20175,2022-03-01,Plus,19.99,2023-12-01,False
20176,2021-04-01,Basic,9.99,2022-09-01,False
20177,2022-10-01,Pro,39.99,2025-12-01,False
20178,2021-02-01,Basic,9.99,,True
20179,2022-08-01,Basic,9.99,2022-08-01,False
20180,2021-04-01,Pro,39.99,,True
20181,2021-03-01,Basic,9.99,2021-06-01,False
20182,2021-04-01,Basic,9.99,2021-12-01,False
20183,2021-06-01,Plus,19.99,2023-11-01,False
20184,2021-03-01,Basic,9.99,2022-06-01,False
20185,2022-04-01,Basic,9.99,2022-07-01,False
20186,2021-06-01,Plus,19.99,2021-07-01,False
20187,2021-10-01,Basic,9.99,2022-01-01,False
20188,2021-10-01,Basic,9.99,2024-11-01,False
20189,2021-08-01,Basic,9.99,,True
20190,2021-06-01,Basic,9.99,2025-07-01,False
20191,2021-02-01,Pro,39.99,2022-12-01,False
20192,2021-07-01,Basic,9.99,2023-10-01,False
20193,2021-08-01,Plus,19.99,2021-08-01,False
20194,2021-10-01,Plus,19.99,,True
20195,2021-09-01,Basic,9.99,2021-10-01,False
20196,2021-05-01,Plus,19.99,2022-03-01,False
20197,2022-07-01,Plus,19.99,2024-11-01,False
20198,2021-08-01,Plus,19.99,2023-02-01,False
20199,2021-05-01,Basic,9.99,2023-02-01,False
20200,2021-02-01,Plus,19.99,2024-01-01,False
20201,2021-02-01,Pro,39.99,2021-08-01,False
20202,2021-08-01,Basic,9.99,2026-03-01,False
20203,2021-12-01,Basic,9.99,2025-09-01,False
20204,2021-03-01,Basic,9.99,2021-03-01,False
20205,2022-12-01,Basic,9.99,2024-05-01,False
20206,2022-03-01,Basic,9.99,2022-03-01,False
20207,2021-05-01,Plus,19.99,2023-04-01,False
20208,2021-07-01,Basic,9.99,2021-11-01,False
20209,2022-02-01,Plus,19.99,2022-02-01,False
20210,2021-03-01,Basic,9.99,2021-10-01,False
20211,2021-11-01,Basic,9.99,2021-11-01,False
20212,2021-06-01,Plus,19.99,,True
20213,2022-05-01,Basic,9.99,2022-05-01,False
20214,2021-02-01,Plus,19.99,2023-01-01,False
20215,2021-08-01,Pro,39.99,2022-07-01,False
20216,2021-04-01,Basic,9.99,2021-04-01,False
20217,2023-07-01,Plus,19.99,2023-07-01,False
20218,2021-06-01,Pro,39.99,2021-10-01,False
20219,2023-03-01,Plus,19.99,,True
20220,2021-06-01,Plus,19.99,2023-10-01,False
20221,2021-08-01,Plus,19.99,2023-02-01,False
20222,2021-07-01,Basic,9.99,2021-10-01,False
20223,2023-05-01,Plus,19.99,2023-11-01,False
20224,2022-11-01,Basic,9.99,2023-06-01,False
20225,2021-07-01,Plus,19.99,2022-09-01,False
20226,2021-04-01,Plus,19.99,,True
20227,2021-03-01,Plus,19.99,2021-08-01,False
20228,2021-03-01,Plus,19.99,2025-08-01,False
20229,2021-02-01,Plus,19.99,,True
